detector_name,route,direction,lat,lon,lane
5702,I-494,EB,44.86112,-93.1783,2
5703,I-494,EB,44.86112,-93.1783,3
3578,I-494,EB,44.86124,-93.42222,0
4949,I-494,EB,44.86124,-93.42222,0
5194,I-494,EB,44.86124,-93.42222,0
846,I-494,EB,44.86125,-93.31833,1
847,I-494,EB,44.86125,-93.31833,2
848,I-494,EB,44.86125,-93.31833,3
9536,I-494,EB,44.86125,-93.31833,4
9537,I-494,EB,44.86125,-93.31833,5
T9640,I-494,EB,44.86125,-93.31833,1
T9641,I-494,EB,44.86125,-93.31833,2
T9642,I-494,EB,44.86125,-93.31833,3
3093,I-494,EB,44.86158,-93.27501,0
4695,I-494,EB,44.86158,-93.27501,0
886,I-494,EB,44.86158,-93.27501,0
883,I-494,EB,44.86162,-93.27789,1
884,I-494,EB,44.86162,-93.27789,2
885,I-494,EB,44.86162,-93.27789,3
5721,I-494,EB,44.86169,-93.09306,1
5722,I-494,EB,44.86169,-93.09306,2
5723,I-494,EB,44.86169,-93.09306,3
887,I-494,EB,44.86171,-93.28124,0
462,I-494,EB,44.86173,-93.30018,1
463,I-494,EB,44.86173,-93.30018,2
464,I-494,EB,44.86173,-93.30018,3
3089,I-494,EB,44.86173,-93.29918,0
4692,I-494,EB,44.86173,-93.29918,0
862,I-494,EB,44.86173,-93.29918,0
3090,I-494,EB,44.86173,-93.29452,1
3091,I-494,EB,44.86173,-93.29452,2
4693,I-494,EB,44.86173,-93.29452,0
863,I-494,EB,44.86173,-93.29452,0
873,I-494,EB,44.86173,-93.2897,1
874,I-494,EB,44.86173,-93.2897,2
875,I-494,EB,44.86173,-93.2897,3
3088,I-494,EB,44.86174,-93.30485,1
3099,I-494,EB,44.86174,-93.30485,2
3100,I-494,EB,44.86174,-93.30485,3
4691,I-494,EB,44.86174,-93.30485,0
852,I-494,EB,44.86174,-93.30485,0
877,I-494,EB,44.86174,-93.29152,0
853,I-494,EB,44.86175,-93.31289,0
9541,I-494,EB,44.86175,-93.29676,1
9542,I-494,EB,44.86175,-93.29676,2
9543,I-494,EB,44.86175,-93.29676,2
9544,I-494,EB,44.86175,-93.29676,4
9545,I-494,EB,44.86175,-93.29676,5
849,I-494,EB,44.86176,-93.30991,1
850,I-494,EB,44.86176,-93.30991,2
851,I-494,EB,44.86176,-93.30991,3
9540,I-494,EB,44.86176,-93.30991,4
3092,I-494,EB,44.86177,-93.28607,0
4694,I-494,EB,44.86177,-93.28607,0
6762,I-494,EB,44.86177,-93.28607,2
6763,I-494,EB,44.86177,-93.28607,3
876,I-494,EB,44.86177,-93.28607,0
895,I-494,EB,44.86189,-93.27011,0
1535,I-494,EB,44.86204,-93.23381,0
4697,I-494,EB,44.86204,-93.23381,0
1536,I-494,EB,44.86204,-93.23101,0
4698,I-494,EB,44.86204,-93.23101,0
1537,I-494,EB,44.86204,-93.22904,1
1538,I-494,EB,44.86204,-93.22904,2
1539,I-494,EB,44.86204,-93.22904,3
1540,I-494,EB,44.86204,-93.22904,4
1541,I-494,EB,44.86204,-93.22904,5
T1537,I-494,EB,44.86204,-93.22904,1
T1538,I-494,EB,44.86204,-93.22904,2
T1539,I-494,EB,44.86204,-93.22904,3
T1540,I-494,EB,44.86204,-93.22904,4
T1541,I-494,EB,44.86204,-93.22904,5
891,I-494,EB,44.86205,-93.26504,1
892,I-494,EB,44.86205,-93.26504,2
893,I-494,EB,44.86205,-93.26504,3
3094,I-494,EB,44.86205,-93.25578,0
4696,I-494,EB,44.86205,-93.25578,0
997,I-494,EB,44.86205,-93.25578,0
1621,I-494,EB,44.86205,-93.22699,0
9551,I-494,EB,44.86206,-93.26466,0
9567,I-494,EB,44.86206,-93.26466,0
9568,I-494,EB,44.86206,-93.26466,0
1250,I-494,EB,44.86206,-93.25677,1
1251,I-494,EB,44.86206,-93.25677,2
1252,I-494,EB,44.86206,-93.25677,3
7541,I-494,EB,44.86206,-93.25677,1
7542,I-494,EB,44.86206,-93.25677,2
7543,I-494,EB,44.86206,-93.25677,3
1532,I-494,EB,44.86207,-93.2407,1
1533,I-494,EB,44.86207,-93.2407,2
1534,I-494,EB,44.86207,-93.2407,3
7344,I-494,EB,44.86209,-93.24927,1
7345,I-494,EB,44.86209,-93.24927,2
7346,I-494,EB,44.86209,-93.24927,3
7536,I-494,EB,44.86209,-93.24927,1
7537,I-494,EB,44.86209,-93.24927,2
7538,I-494,EB,44.86209,-93.24927,3
1529,I-494,EB,44.86209,-93.24829,0
1531,I-494,EB,44.86209,-93.24314,0
1488,I-494,EB,44.8621,-93.25176,1
1489,I-494,EB,44.8621,-93.25176,2
5715,I-494,EB,44.8624,-93.11615,1
5716,I-494,EB,44.8624,-93.11615,2
5717,I-494,EB,44.8624,-93.11615,3
5714,I-494,EB,44.86242,-93.1195,0
5711,I-494,EB,44.86248,-93.12579,1
5712,I-494,EB,44.86248,-93.12579,2
5713,I-494,EB,44.86248,-93.12579,3
5710,I-494,EB,44.86251,-93.12907,0
1197,I-494,EB,44.86255,-93.42551,0
1243,I-494,EB,44.86255,-93.42551,0
3581,I-494,EB,44.86255,-93.42551,0
4683,I-494,EB,44.86255,-93.42551,0
1545,I-494,EB,44.86261,-93.21246,1
1546,I-494,EB,44.86261,-93.21246,2
1547,I-494,EB,44.86261,-93.21246,3
3481,I-494,EB,44.86262,-93.14121,1
3482,I-494,EB,44.86262,-93.14121,2
3483,I-494,EB,44.86262,-93.14121,3
1195,I-494,EB,44.86282,-93.42619,1
1196,I-494,EB,44.86282,-93.42619,2
3324,I-494,EB,44.86282,-93.42619,3
1194,I-494,EB,44.86409,-93.42887,0
1193,I-494,EB,44.86557,-93.4308,0
3583,I-494,EB,44.86557,-93.4308,0
4682,I-494,EB,44.86557,-93.4308,0
5724,I-494,EB,44.86861,-93.08459,0
5725,I-494,EB,44.87153,-93.08163,1
5726,I-494,EB,44.87153,-93.08163,2
5727,I-494,EB,44.87153,-93.08163,3
5728,I-494,EB,44.87374,-93.0791,0
5738,I-494,EB,44.87429,-93.0368,0
5735,I-494,EB,44.87452,-93.04337,1
5736,I-494,EB,44.87452,-93.04337,2
5737,I-494,EB,44.87452,-93.04337,3
T4075,I-494,EB,44.87452,-93.04327,1
T4076,I-494,EB,44.87452,-93.04327,2
T4077,I-494,EB,44.87452,-93.04327,3
5734,I-494,EB,44.87459,-93.04546,0
T4096,I-494,EB,44.8746,-93.05004,1
T4097,I-494,EB,44.8746,-93.05004,2
T4098,I-494,EB,44.8746,-93.05004,3
T4099,I-494,EB,44.8746,-93.05004,4
6175,I-494,EB,44.87463,-93.05786,1
6176,I-494,EB,44.87463,-93.05786,2
6177,I-494,EB,44.87463,-93.05786,3
T4103,I-494,EB,44.87466,-93.0633,1
T4104,I-494,EB,44.87466,-93.0633,2
T4105,I-494,EB,44.87466,-93.0633,3
5739,I-494,EB,44.87466,-93.03445,0
5741,I-494,EB,44.8748,-93.03389,1
5742,I-494,EB,44.8748,-93.03389,2
5743,I-494,EB,44.8748,-93.03389,3
5729,I-494,EB,44.8749,-93.0698,0
5731,I-494,EB,44.87514,-93.07353,1
5732,I-494,EB,44.87514,-93.07353,2
5733,I-494,EB,44.87514,-93.07353,3
4923,I-494,EB,44.87563,-93.03145,0
5740,I-494,EB,44.87563,-93.03145,0
T4069,I-494,EB,44.87672,-93.02967,1
T4070,I-494,EB,44.87672,-93.02967,2
T4071,I-494,EB,44.87672,-93.02967,3
T4086,I-494,EB,44.87672,-93.02967,4
5249,I-494,EB,44.88005,-93.02491,0
5250,I-494,EB,44.8814,-93.02273,1
5251,I-494,EB,44.8814,-93.02273,2
5252,I-494,EB,44.8814,-93.02273,3
5253,I-494,EB,44.8814,-93.02273,4
T4062,I-494,EB,44.88152,-93.02247,1
T4063,I-494,EB,44.88152,-93.02247,2
T4064,I-494,EB,44.88152,-93.02247,3
T4065,I-494,EB,44.88152,-93.02247,4
5254,I-494,EB,44.88212,-93.02002,0
5255,I-494,EB,44.88345,-93.0121,0
T4054,I-494,EB,44.88359,-93.01119,1
T4055,I-494,EB,44.88359,-93.01119,2
T4056,I-494,EB,44.88359,-93.01119,3
T4057,I-494,EB,44.88359,-93.01119,4
5256,I-494,EB,44.88401,-93.00871,1
5257,I-494,EB,44.88401,-93.00871,2
5258,I-494,EB,44.88401,-93.00871,3
5259,I-494,EB,44.88401,-93.00871,4
5260,I-494,EB,44.88499,-93.00514,0
5261,I-494,EB,44.88636,-93.00306,0
5262,I-494,EB,44.88693,-93.00248,1
5263,I-494,EB,44.88693,-93.00248,2
5264,I-494,EB,44.88693,-93.00248,3
T4121,I-494,EB,44.88693,-93.00248,1
T4122,I-494,EB,44.88693,-93.00248,2
T4123,I-494,EB,44.88693,-93.00248,3
5265,I-494,EB,44.88744,-93.00204,0
5266,I-494,EB,44.88846,-93.00142,1
5267,I-494,EB,44.88846,-93.00142,2
5268,I-494,EB,44.88846,-93.00142,3
T4115,I-494,EB,44.88846,-93.00142,1
T4116,I-494,EB,44.88846,-93.00142,2
T4117,I-494,EB,44.88846,-93.00142,3
5269,I-494,EB,44.88927,-93.00089,0
T4109,I-494,EB,44.89621,-92.99696,1
T4110,I-494,EB,44.89621,-92.99696,2
T4111,I-494,EB,44.89621,-92.99696,3
5271,I-494,EB,44.90497,-92.99096,1
5272,I-494,EB,44.90497,-92.99096,2
5273,I-494,EB,44.90497,-92.99096,3
5274,I-494,EB,44.91164,-92.98392,0
5281,I-494,EB,44.91313,-92.98226,1
5282,I-494,EB,44.91313,-92.98226,2
6966,I-494,EB,44.91313,-92.98226,3
5283,I-494,EB,44.91548,-92.9796,0
5745,I-494,EB,44.92375,-92.97076,0
5747,I-494,EB,44.92444,-92.97004,1
5748,I-494,EB,44.92444,-92.97004,2
6968,I-494,EB,44.92444,-92.97004,3
5753,I-494,EB,44.92736,-92.9669,1
5754,I-494,EB,44.92736,-92.9669,2
6970,I-494,EB,44.92736,-92.9669,3
5749,I-494,EB,44.92861,-92.96551,0
5750,I-494,EB,44.92861,-92.96551,0
T4090,I-494,EB,44.93293,-92.96206,0
5208,I-494,EB,44.93779,-92.95997,0
5755,I-494,EB,44.94001,-92.95945,1
5756,I-494,EB,44.94001,-92.95945,2
6972,I-494,EB,44.94001,-92.95945,3
5209,I-494,EB,44.94031,-92.95942,0
5094,I-494,EB,44.94747,-92.95875,1
5095,I-494,EB,44.94747,-92.95875,2
5099,I-494,EB,44.94747,-92.95875,3
5050,I-494,EB,44.94807,-92.95871,0
1222,I-494,NB,44.86378,-93.42766,0
1244,I-494,NB,44.86378,-93.42766,0
3582,I-494,NB,44.86378,-93.42766,0
4714,I-494,NB,44.86378,-93.42766,0
1224,I-494,NB,44.86651,-93.43115,1
1225,I-494,NB,44.86651,-93.43115,2
6298,I-494,NB,44.86651,-93.43115,3
1226,I-494,NB,44.8682,-93.43225,0
3584,I-494,NB,44.8682,-93.43225,0
4715,I-494,NB,44.8682,-93.43225,0
1228,I-494,NB,44.87072,-93.43333,1
1229,I-494,NB,44.87072,-93.43333,2
1230,I-494,NB,44.87072,-93.43333,3
1227,I-494,NB,44.87166,-93.43376,0
1253,I-494,NB,44.87166,-93.43376,0
2926,I-494,NB,44.87166,-93.43376,0
4716,I-494,NB,44.87166,-93.43376,0
1231,I-494,NB,44.87663,-93.43614,1
1232,I-494,NB,44.87663,-93.43614,2
5666,I-494,NB,44.87663,-93.43614,3
1233,I-494,NB,44.88866,-93.44294,0
1234,I-494,NB,44.89016,-93.44318,1
1235,I-494,NB,44.89016,-93.44318,2
5667,I-494,NB,44.89016,-93.44318,3
1236,I-494,NB,44.89455,-93.44388,0
1239,I-494,NB,44.89455,-93.44388,0
1240,I-494,NB,44.89455,-93.44388,0
4717,I-494,NB,44.89455,-93.44388,0
1237,I-494,NB,44.90596,-93.44837,1
1238,I-494,NB,44.90596,-93.44837,2
5668,I-494,NB,44.90596,-93.44837,3
1840,I-494,NB,44.91482,-93.44948,1
1841,I-494,NB,44.91482,-93.44948,2
5669,I-494,NB,44.91482,-93.44948,3
1842,I-494,NB,44.92115,-93.45092,0
1843,I-494,NB,44.92424,-93.45128,1
1844,I-494,NB,44.92424,-93.45128,2
5670,I-494,NB,44.92424,-93.45128,3
1845,I-494,NB,44.92452,-93.45131,0
3593,I-494,NB,44.92452,-93.45131,0
4718,I-494,NB,44.92452,-93.45131,0
1846,I-494,NB,44.92539,-93.45146,0
1847,I-494,NB,44.92838,-93.45195,0
3588,I-494,NB,44.92838,-93.45195,0
4719,I-494,NB,44.92838,-93.45195,0
1848,I-494,NB,44.93501,-93.45577,1
1849,I-494,NB,44.93501,-93.45577,2
5671,I-494,NB,44.93501,-93.45577,3
1850,I-494,NB,44.94137,-93.45638,0
1851,I-494,NB,44.943,-93.45634,1
1852,I-494,NB,44.943,-93.45634,2
5672,I-494,NB,44.943,-93.45634,3
1839,I-494,NB,44.94437,-93.45656,0
1853,I-494,NB,44.94437,-93.45656,0
3589,I-494,NB,44.94437,-93.45656,0
4720,I-494,NB,44.94437,-93.45656,0
1854,I-494,NB,44.95349,-93.45934,1
1855,I-494,NB,44.95349,-93.45934,2
5673,I-494,NB,44.95349,-93.45934,3
1856,I-494,NB,44.96283,-93.46002,1
1857,I-494,NB,44.96283,-93.46002,2
5674,I-494,NB,44.96283,-93.46002,3
1858,I-494,NB,44.96956,-93.46038,1
1859,I-494,NB,44.96956,-93.46038,2
5675,I-494,NB,44.96956,-93.46038,3
1860,I-494,NB,44.9706,-93.46037,0
3590,I-494,NB,44.9706,-93.46037,0
4721,I-494,NB,44.9706,-93.46037,0
5319,I-494,NB,44.9706,-93.46037,0
1861,I-494,NB,44.97352,-93.46023,1
1862,I-494,NB,44.97352,-93.46023,2
5676,I-494,NB,44.97352,-93.46023,3
1863,I-494,NB,44.97419,-93.46019,0
3592,I-494,NB,44.97419,-93.46019,1
4722,I-494,NB,44.97419,-93.46019,0
5300,I-494,NB,44.97419,-93.46019,2
2912,I-494,NB,44.98002,-93.4599,0
2913,I-494,NB,44.98097,-93.45985,1
2914,I-494,NB,44.98097,-93.45985,2
2915,I-494,NB,44.98097,-93.45985,3
2918,I-494,NB,44.98664,-93.45958,0
3594,I-494,NB,44.98664,-93.45958,0
4723,I-494,NB,44.98664,-93.45958,0
7598,I-494,NB,44.99134,-93.4588,1
7599,I-494,NB,44.99134,-93.4588,2
7600,I-494,NB,44.99134,-93.4588,3
2919,I-494,NB,44.99474,-93.45832,0
2923,I-494,NB,44.9977,-93.45788,1
2924,I-494,NB,44.9977,-93.45788,2
2925,I-494,NB,44.9977,-93.45788,3
2927,I-494,NB,44.99901,-93.45764,0
3595,I-494,NB,44.99901,-93.45764,0
4724,I-494,NB,44.99901,-93.45764,0
2928,I-494,NB,45.00562,-93.45711,1
2929,I-494,NB,45.00562,-93.45711,2
2930,I-494,NB,45.00562,-93.45711,3
7882,I-494,NB,45.00562,-93.45711,4
2931,I-494,NB,45.00731,-93.45713,0
2932,I-494,NB,45.01136,-93.45713,1
2933,I-494,NB,45.01136,-93.45713,2
7630,I-494,NB,45.01136,-93.45713,3
2909,I-494,NB,45.01375,-93.4571,0
2934,I-494,NB,45.01375,-93.4571,0
3596,I-494,NB,45.01375,-93.4571,0
4725,I-494,NB,45.01375,-93.4571,0
7604,I-494,NB,45.02049,-93.45478,1
7605,I-494,NB,45.02049,-93.45478,2
7606,I-494,NB,45.02049,-93.45478,3
2935,I-494,NB,45.02555,-93.45306,0
2936,I-494,NB,45.02679,-93.45274,1
2937,I-494,NB,45.02679,-93.45274,2
7610,I-494,NB,45.02679,-93.45274,3
2938,I-494,NB,45.03066,-93.45244,0
3597,I-494,NB,45.03066,-93.45244,0
4726,I-494,NB,45.03066,-93.45244,0
2939,I-494,NB,45.03345,-93.45247,1
2940,I-494,NB,45.03345,-93.45247,2
7612,I-494,NB,45.03345,-93.45247,3
2941,I-494,NB,45.04161,-93.4526,1
2942,I-494,NB,45.04161,-93.4526,2
7614,I-494,NB,45.04161,-93.4526,3
2943,I-494,NB,45.05176,-93.45179,1
2944,I-494,NB,45.05176,-93.45179,2
7616,I-494,NB,45.05176,-93.45179,3
2945,I-494,NB,45.05773,-93.45101,1
2946,I-494,NB,45.05773,-93.45101,2
7618,I-494,NB,45.05773,-93.45101,3
7620,I-494,NB,45.06325,-93.44902,1
7621,I-494,NB,45.06325,-93.44902,2
7622,I-494,NB,45.06325,-93.44902,3
2947,I-494,NB,45.0641,-93.44869,0
2948,I-494,NB,45.0688,-93.44691,1
2949,I-494,NB,45.0688,-93.44691,2
7626,I-494,NB,45.0688,-93.44691,3
2950,I-494,NB,45.06896,-93.44685,0
2951,I-494,NB,45.06896,-93.44685,0
2959,I-494,NB,45.06896,-93.44685,0
4727,I-494,NB,45.06896,-93.44685,0
2952,I-494,NB,45.07699,-93.4462,1
2953,I-494,NB,45.07699,-93.4462,2
7628,I-494,NB,45.07699,-93.4462,3
2954,I-494,NB,45.08223,-93.44678,1
2955,I-494,NB,45.08223,-93.44678,2
2956,I-494,NB,45.08223,-93.44678,3
915,I-494,NB,45.09091,-93.44619,1
916,I-494,NB,45.09091,-93.44619,2
1188,I-494,SB,44.87065,-93.43364,1
1189,I-494,SB,44.87065,-93.43364,2
1190,I-494,SB,44.87065,-93.43364,3
1191,I-494,SB,44.87188,-93.43418,0
1186,I-494,SB,44.87655,-93.43643,1
1187,I-494,SB,44.87655,-93.43643,2
5692,I-494,SB,44.87655,-93.43643,3
1185,I-494,SB,44.88874,-93.44328,0
3585,I-494,SB,44.88874,-93.44328,0
4681,I-494,SB,44.88874,-93.44328,0
1183,I-494,SB,44.8901,-93.44348,1
1184,I-494,SB,44.8901,-93.44348,2
5691,I-494,SB,44.8901,-93.44348,3
1182,I-494,SB,44.89366,-93.44405,1
5693,I-494,SB,44.89366,-93.44405,2
1180,I-494,SB,44.90593,-93.44867,1
1181,I-494,SB,44.90593,-93.44867,2
5690,I-494,SB,44.90593,-93.44867,3
1888,I-494,SB,44.91478,-93.44978,1
1889,I-494,SB,44.91478,-93.44978,2
5689,I-494,SB,44.91478,-93.44978,3
1887,I-494,SB,44.92162,-93.4513,0
3587,I-494,SB,44.92162,-93.4513,0
4680,I-494,SB,44.92162,-93.4513,0
1886,I-494,SB,44.92411,-93.45161,0
1885,I-494,SB,44.92534,-93.45176,0
3586,I-494,SB,44.92534,-93.45176,0
4679,I-494,SB,44.92534,-93.45176,0
1883,I-494,SB,44.9257,-93.4518,1
1884,I-494,SB,44.9257,-93.4518,2
5688,I-494,SB,44.9257,-93.4518,3
1882,I-494,SB,44.92852,-93.45229,0
1880,I-494,SB,44.93492,-93.45605,1
1881,I-494,SB,44.93492,-93.45605,2
5687,I-494,SB,44.93492,-93.45605,3
1865,I-494,SB,44.94126,-93.45672,0
1879,I-494,SB,44.94126,-93.45672,0
4678,I-494,SB,44.94126,-93.45672,0
1877,I-494,SB,44.94299,-93.45664,1
1878,I-494,SB,44.94299,-93.45664,2
5686,I-494,SB,44.94299,-93.45664,3
1876,I-494,SB,44.9444,-93.45688,0
1874,I-494,SB,44.95348,-93.45965,1
1875,I-494,SB,44.95348,-93.45965,2
5685,I-494,SB,44.95348,-93.45965,3
1872,I-494,SB,44.9628,-93.46035,1
1873,I-494,SB,44.9628,-93.46035,2
5684,I-494,SB,44.9628,-93.46035,3
1871,I-494,SB,44.96817,-93.46066,0
3591,I-494,SB,44.96817,-93.46066,1
4677,I-494,SB,44.96817,-93.46066,0
5305,I-494,SB,44.96817,-93.46066,2
1869,I-494,SB,44.96956,-93.46069,1
1870,I-494,SB,44.96956,-93.46069,2
5683,I-494,SB,44.96956,-93.46069,3
1864,I-494,SB,44.97175,-93.46062,0
1868,I-494,SB,44.97175,-93.46062,0
4676,I-494,SB,44.97175,-93.46062,0
1866,I-494,SB,44.97352,-93.46054,1
1867,I-494,SB,44.97352,-93.46054,2
5682,I-494,SB,44.97352,-93.46054,3
1815,I-494,SB,44.9741,-93.4605,0
2906,I-494,SB,44.97989,-93.46022,0
2911,I-494,SB,44.97989,-93.46022,0
4675,I-494,SB,44.97989,-93.46022,0
2904,I-494,SB,44.98097,-93.46015,1
2905,I-494,SB,44.98097,-93.46015,2
5681,I-494,SB,44.98097,-93.46015,3
2901,I-494,SB,44.98737,-93.45975,0
7601,I-494,SB,44.99132,-93.45916,1
7602,I-494,SB,44.99132,-93.45916,2
7603,I-494,SB,44.99132,-93.45916,3
2898,I-494,SB,44.99475,-93.45863,0
2910,I-494,SB,44.99475,-93.45863,0
4674,I-494,SB,44.99475,-93.45863,0
2892,I-494,SB,44.99729,-93.45824,1
2893,I-494,SB,44.99729,-93.45824,2
2894,I-494,SB,44.99729,-93.45824,3
2891,I-494,SB,44.999,-93.45794,0
2888,I-494,SB,45.00561,-93.45742,2
2889,I-494,SB,45.00561,-93.45742,3
2890,I-494,SB,45.00561,-93.45742,4
7654,I-494,SB,45.00561,-93.45742,1
2887,I-494,SB,45.00822,-93.45743,0
2899,I-494,SB,45.00822,-93.45743,0
2908,I-494,SB,45.00822,-93.45743,0
4673,I-494,SB,45.00822,-93.45743,0
2885,I-494,SB,45.01139,-93.45744,1
2886,I-494,SB,45.01139,-93.45744,2
7631,I-494,SB,45.01139,-93.45744,3
2884,I-494,SB,45.01403,-93.45738,0
7607,I-494,SB,45.02054,-93.45508,1
7608,I-494,SB,45.02054,-93.45508,2
7609,I-494,SB,45.02054,-93.45508,3
2883,I-494,SB,45.02596,-93.45326,0
2907,I-494,SB,45.02596,-93.45326,0
4672,I-494,SB,45.02596,-93.45326,0
2881,I-494,SB,45.02681,-93.45305,1
2882,I-494,SB,45.02681,-93.45305,2
7611,I-494,SB,45.02681,-93.45305,3
2880,I-494,SB,45.03093,-93.45276,0
2878,I-494,SB,45.03342,-93.45279,1
2879,I-494,SB,45.03342,-93.45279,2
7613,I-494,SB,45.03342,-93.45279,3
2876,I-494,SB,45.04161,-93.45292,1
2877,I-494,SB,45.04161,-93.45292,2
7615,I-494,SB,45.04161,-93.45292,3
2874,I-494,SB,45.0518,-93.4521,1
2875,I-494,SB,45.0518,-93.4521,2
7617,I-494,SB,45.0518,-93.4521,3
2872,I-494,SB,45.05778,-93.45133,1
2873,I-494,SB,45.05778,-93.45133,2
7619,I-494,SB,45.05778,-93.45133,3
T4003,I-494,SB,45.05891,-93.45088,1
7623,I-494,SB,45.0633,-93.4493,2
7624,I-494,SB,45.0633,-93.4493,3
7625,I-494,SB,45.0633,-93.4493,4
7655,I-494,SB,45.0633,-93.4493,1
2870,I-494,SB,45.06493,-93.44869,0
2871,I-494,SB,45.06493,-93.44869,0
2957,I-494,SB,45.06493,-93.44869,0
4671,I-494,SB,45.06493,-93.44869,0
2866,I-494,SB,45.06888,-93.4472,1
2867,I-494,SB,45.06888,-93.4472,2
7627,I-494,SB,45.06888,-93.4472,3
2865,I-494,SB,45.0701,-93.44674,0
2863,I-494,SB,45.07699,-93.4465,2
2864,I-494,SB,45.07699,-93.4465,3
7629,I-494,SB,45.07699,-93.4465,4
7656,I-494,SB,45.07699,-93.4465,1
2860,I-494,SB,45.08522,-93.44735,2
2861,I-494,SB,45.08522,-93.44735,3
2862,I-494,SB,45.08522,-93.44735,4
7657,I-494,SB,45.08522,-93.44735,1
913,I-494,SB,45.09166,-93.44799,1
914,I-494,SB,45.09166,-93.44799,2
3117,I-494,WB,44.85832,-93.33287,1
3118,I-494,WB,44.85832,-93.33287,2
4709,I-494,WB,44.85832,-93.33287,0
896,I-494,WB,44.85832,-93.33287,0
5193,I-494,WB,44.85848,-93.34233,1
831,I-494,WB,44.85848,-93.34233,2
832,I-494,WB,44.85848,-93.34233,3
833,I-494,WB,44.85848,-93.34233,4
9527,I-494,WB,44.85848,-93.34233,5
9530,I-494,WB,44.85864,-93.33036,1
9531,I-494,WB,44.85864,-93.33036,2
9532,I-494,WB,44.85864,-93.33036,3
9533,I-494,WB,44.85864,-93.33036,4
9534,I-494,WB,44.85864,-93.33036,5
9535,I-494,WB,44.85864,-93.33036,6
818,I-494,WB,44.85879,-93.34643,0
9524,I-494,WB,44.85879,-93.34643,0
9525,I-494,WB,44.85879,-93.34643,0
3116,I-494,WB,44.85896,-93.3291,0
4708,I-494,WB,44.85896,-93.3291,0
5315,I-494,WB,44.85896,-93.3291,2
829,I-494,WB,44.85896,-93.3291,0
3119,I-494,WB,44.85898,-93.34939,0
4710,I-494,WB,44.85898,-93.34939,0
817,I-494,WB,44.85898,-93.34939,0
807,I-494,WB,44.85906,-93.35101,0
7529,I-494,WB,44.85917,-93.32824,1
826,I-494,WB,44.85917,-93.32824,2
827,I-494,WB,44.85917,-93.32824,3
828,I-494,WB,44.85917,-93.32824,4
5185,I-494,WB,44.8592,-93.3537,1
5186,I-494,WB,44.8592,-93.3537,2
5187,I-494,WB,44.8592,-93.3537,3
9522,I-494,WB,44.8592,-93.3537,4
9523,I-494,WB,44.8592,-93.3537,5
3120,I-494,WB,44.85921,-93.35398,0
4711,I-494,WB,44.85921,-93.35398,0
806,I-494,WB,44.85921,-93.35398,0
4154,I-494,WB,44.85933,-93.40792,1
4155,I-494,WB,44.85933,-93.40792,2
4156,I-494,WB,44.85933,-93.40792,3
4157,I-494,WB,44.85933,-93.40792,4
7109,I-494,WB,44.85935,-93.40323,0
1214,I-494,WB,44.85935,-93.39967,1
1215,I-494,WB,44.85935,-93.39967,2
4072,I-494,WB,44.85935,-93.39967,3
4153,I-494,WB,44.85935,-93.39967,4
814,I-494,WB,44.85944,-93.35856,0
3327,I-494,WB,44.85951,-93.39421,0
3953,I-494,WB,44.85951,-93.39421,0
3954,I-494,WB,44.85951,-93.39421,0
4712,I-494,WB,44.85951,-93.39421,0
7716,I-494,WB,44.8596,-93.38927,1
7717,I-494,WB,44.8596,-93.38927,2
7718,I-494,WB,44.8596,-93.38927,3
1219,I-494,WB,44.85962,-93.41604,0
5188,I-494,WB,44.85964,-93.36142,3
5189,I-494,WB,44.85964,-93.36142,4
801,I-494,WB,44.85964,-93.36142,1
802,I-494,WB,44.85964,-93.36142,2
9515,I-494,WB,44.85964,-93.36142,5
4982,I-494,WB,44.85973,-93.36338,0
4983,I-494,WB,44.85973,-93.36338,0
1220,I-494,WB,44.85981,-93.41716,0
1217,I-494,WB,44.85986,-93.41741,1
1218,I-494,WB,44.85986,-93.41741,2
4158,I-494,WB,44.85986,-93.41741,3
830,I-494,WB,44.85998,-93.3254,0
3955,I-494,WB,44.86005,-93.38474,0
7106,I-494,WB,44.86005,-93.38474,1
7107,I-494,WB,44.86005,-93.38474,2
1211,I-494,WB,44.86017,-93.38323,1
1212,I-494,WB,44.86017,-93.38323,2
4070,I-494,WB,44.86017,-93.38323,3
4071,I-494,WB,44.86017,-93.38323,4
1209,I-494,WB,44.86024,-93.37268,1
1210,I-494,WB,44.86024,-93.37268,2
4068,I-494,WB,44.86024,-93.37268,3
4069,I-494,WB,44.86024,-93.37268,4
5804,I-494,WB,44.86091,-93.10517,1
5805,I-494,WB,44.86091,-93.10517,2
5806,I-494,WB,44.86091,-93.10517,3
5816,I-494,WB,44.86127,-93.1676,0
5817,I-494,WB,44.86127,-93.16525,1
5818,I-494,WB,44.86127,-93.16525,2
5819,I-494,WB,44.86127,-93.16525,3
5815,I-494,WB,44.8613,-93.16027,0
5820,I-494,WB,44.86134,-93.17822,1
5821,I-494,WB,44.86134,-93.17822,2
5822,I-494,WB,44.86134,-93.17822,3
7530,I-494,WB,44.86148,-93.31841,1
843,I-494,WB,44.86148,-93.31841,2
844,I-494,WB,44.86148,-93.31841,3
845,I-494,WB,44.86148,-93.31841,4
9538,I-494,WB,44.86148,-93.31841,5
9539,I-494,WB,44.86148,-93.31841,6
T9643,I-494,WB,44.86148,-93.31841,1
T9644,I-494,WB,44.86148,-93.31841,2
